sample_id,addition_group,source_file,row_group,row_index,image_name,source_format,model_name_raw,canonical_generator_id,official_split,label,architecture,relative_path,status
cf_train_v3_pixdiff_aigi_383faaf2c5445b11,pixdiff_aigi,data/HFCF_small_82.parquet,0,574,045812.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_383faaf2c5445b11_045812.png.png,complete
cf_train_v3_pixdiff_aigi_383fb49bbc813a4b,pixdiff_aigi,data/HFCF_small_67.parquet,0,1882,006064.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_383fb49bbc813a4b_006064.png.png,complete
cf_train_v3_pixdiff_aigi_38531111f80055ce,pixdiff_aigi,data/HFCF_small_67.parquet,0,2012,007854.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_38531111f80055ce_007854.png.png,complete
cf_train_v3_pixdiff_aigi_385bd191ceccd888,pixdiff_aigi,data/HFCF_small_67.parquet,0,2110,004328.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_385bd191ceccd888_004328.png.png,complete
cf_train_v3_pixdiff_aigi_3873e8d5eb82e6a2,pixdiff_aigi,data/HFCF_small_67.parquet,0,1693,008725.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_3873e8d5eb82e6a2_008725.png.png,complete
cf_train_v3_pixdiff_aigi_388977107acec161,pixdiff_aigi,data/HFCF_small_67.parquet,0,1253,006871.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_388977107acec161_006871.png.png,complete
cf_train_v3_pixdiff_aigi_38b549d0ce11c9ea,pixdiff_aigi,data/HFCF_small_83.parquet,0,1734,005072.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_38b549d0ce11c9ea_005072.png.png,complete
cf_train_v3_pixdiff_aigi_3915f0768f021eb5,pixdiff_aigi,data/HFCF_small_67.parquet,0,1788,006401.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_3915f0768f021eb5_006401.png.png,complete
cf_train_v3_pixdiff_aigi_3940af9b234a0d7d,pixdiff_aigi,data/HFCF_small_82.parquet,0,1378,049471.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_3940af9b234a0d7d_049471.png.png,complete
cf_train_v3_pixdiff_aigi_3962235dc08990e1,pixdiff_aigi,data/HFCF_small_67.parquet,0,1384,006614.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_3962235dc08990e1_006614.png.png,complete
cf_train_v3_pixdiff_aigi_3965b89dcc42d8c2,pixdiff_aigi,data/HFCF_small_82.parquet,0,2840,032685.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_3965b89dcc42d8c2_032685.png.png,complete
cf_train_v3_pixdiff_aigi_3a40d973c4ff8311,pixdiff_aigi,data/HFCF_small_82.parquet,0,2957,026648.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_3a40d973c4ff8311_026648.png.png,complete
cf_train_v3_pixdiff_aigi_3a44eec99a0e4c79,pixdiff_aigi,data/HFCF_small_83.parquet,0,1251,003406.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_3a44eec99a0e4c79_003406.png.png,complete
cf_train_v3_pixdiff_aigi_3a5a197b25dc7f12,pixdiff_aigi,data/HFCF_small_67.parquet,0,2085,005643.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_3a5a197b25dc7f12_005643.png.png,complete
cf_train_v3_pixdiff_aigi_3ae43643e5cd08a6,pixdiff_aigi,data/HFCF_small_67.parquet,0,1454,009410.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_3ae43643e5cd08a6_009410.png.png,complete
cf_train_v3_pixdiff_aigi_3b0a5c082c1c3852,pixdiff_aigi,data/HFCF_small_67.parquet,0,1895,000937.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_3b0a5c082c1c3852_000937.png.png,complete
cf_train_v3_pixdiff_aigi_3b1398bfe47b84fd,pixdiff_aigi,data/HFCF_small_82.parquet,0,332,038064.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_3b1398bfe47b84fd_038064.png.png,complete
cf_train_v3_pixdiff_aigi_3b307da9afd8ae88,pixdiff_aigi,data/HFCF_small_67.parquet,0,1238,007562.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_3b307da9afd8ae88_007562.png.png,complete
cf_train_v3_pixdiff_aigi_3b35dc2d062d0c86,pixdiff_aigi,data/HFCF_small_67.parquet,0,1328,003946.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_3b35dc2d062d0c86_003946.png.png,complete
cf_train_v3_pixdiff_aigi_3b6155f9e6304519,pixdiff_aigi,data/HFCF_small_83.parquet,0,1537,003866.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_3b6155f9e6304519_003866.png.png,complete
cf_train_v3_pixdiff_aigi_3b7fea09eb8a9b2e,pixdiff_aigi,data/HFCF_small_67.parquet,0,1659,002960.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_3b7fea09eb8a9b2e_002960.png.png,complete
cf_train_v3_pixdiff_aigi_3bab85e0cd74860a,pixdiff_aigi,data/HFCF_small_67.parquet,0,1736,002377.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_3bab85e0cd74860a_002377.png.png,complete
cf_train_v3_pixdiff_aigi_3bdb54c3f1e24302,pixdiff_aigi,data/HFCF_small_82.parquet,0,2538,039135.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_3bdb54c3f1e24302_039135.png.png,complete
cf_train_v3_pixdiff_aigi_3bde8e99c0174a1c,pixdiff_aigi,data/HFCF_small_82.parquet,0,21,045911.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_3bde8e99c0174a1c_045911.png.png,complete
cf_train_v3_pixdiff_aigi_3bfeb2630305c7f5,pixdiff_aigi,data/HFCF_small_82.parquet,0,369,021300.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_3bfeb2630305c7f5_021300.png.png,complete
cf_train_v3_pixdiff_aigi_3c3f8187452724b5,pixdiff_aigi,data/HFCF_small_83.parquet,0,1575,006927.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_3c3f8187452724b5_006927.png.png,complete
cf_train_v3_pixdiff_aigi_3c961b8c97d59cf5,pixdiff_aigi,data/HFCF_small_67.parquet,0,1183,004000.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_3c961b8c97d59cf5_004000.png.png,complete
cf_train_v3_pixdiff_aigi_3dd1396b23a313c1,pixdiff_aigi,data/HFCF_small_82.parquet,0,2599,033446.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_3dd1396b23a313c1_033446.png.png,complete
cf_train_v3_pixdiff_aigi_3e6192bc252df76e,pixdiff_aigi,data/HFCF_small_82.parquet,0,918,009320.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_3e6192bc252df76e_009320.png.png,complete
cf_train_v3_pixdiff_aigi_3e643b7623d03d0a,pixdiff_aigi,data/HFCF_small_83.parquet,0,1369,004681.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_3e643b7623d03d0a_004681.png.png,complete
cf_train_v3_pixdiff_aigi_3eba8f0d9a7daf4a,pixdiff_aigi,data/HFCF_small_67.parquet,0,1984,000379.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_3eba8f0d9a7daf4a_000379.png.png,complete
cf_train_v3_pixdiff_aigi_3ed25a70b7466daa,pixdiff_aigi,data/HFCF_small_67.parquet,0,2029,003773.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_3ed25a70b7466daa_003773.png.png,complete
cf_train_v3_pixdiff_aigi_3ed277f9a967c637,pixdiff_aigi,data/HFCF_small_82.parquet,0,49,042312.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_3ed277f9a967c637_042312.png.png,complete
cf_train_v3_pixdiff_aigi_3eed9e0e827bd536,pixdiff_aigi,data/HFCF_small_83.parquet,0,1630,002127.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_3eed9e0e827bd536_002127.png.png,complete
cf_train_v3_pixdiff_aigi_3f023cf68c2ffa5c,pixdiff_aigi,data/HFCF_small_83.parquet,0,1409,000954.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_3f023cf68c2ffa5c_000954.png.png,complete
cf_train_v3_pixdiff_aigi_3f7ef7aca08514a8,pixdiff_aigi,data/HFCF_small_83.parquet,0,1739,003973.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_3f7ef7aca08514a8_003973.png.png,complete
cf_train_v3_pixdiff_aigi_3f9ebac992574b42,pixdiff_aigi,data/HFCF_small_83.parquet,0,1470,008895.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_3f9ebac992574b42_008895.png.png,complete
cf_train_v3_pixdiff_aigi_3fbcf629ec86c348,pixdiff_aigi,data/HFCF_small_83.parquet,0,1620,003708.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_3fbcf629ec86c348_003708.png.png,complete
cf_train_v3_pixdiff_aigi_3fe8c7c12d33db42,pixdiff_aigi,data/HFCF_small_82.parquet,0,268,031225.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_3fe8c7c12d33db42_031225.png.png,complete
cf_train_v3_pixdiff_aigi_3fe9b14eb9821497,pixdiff_aigi,data/HFCF_small_83.parquet,0,1260,004003.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_3fe9b14eb9821497_004003.png.png,complete
cf_train_v3_pixdiff_aigi_40350ea9294f2ed7,pixdiff_aigi,data/HFCF_small_67.parquet,0,1698,001050.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_40350ea9294f2ed7_001050.png.png,complete
cf_train_v3_pixdiff_aigi_40ab39a51e915978,pixdiff_aigi,data/HFCF_small_83.parquet,0,1393,009686.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_40ab39a51e915978_009686.png.png,complete
cf_train_v3_pixdiff_aigi_40cf17f82ef14f19,pixdiff_aigi,data/HFCF_small_83.parquet,0,1554,008445.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_40cf17f82ef14f19_008445.png.png,complete
cf_train_v3_pixdiff_aigi_40ec6f2c7ed6e18d,pixdiff_aigi,data/HFCF_small_82.parquet,0,486,028850.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_40ec6f2c7ed6e18d_028850.png.png,complete
cf_train_v3_pixdiff_aigi_411db0cc1fa9a279,pixdiff_aigi,data/HFCF_small_82.parquet,0,2860,001190.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_411db0cc1fa9a279_001190.png.png,complete
cf_train_v3_pixdiff_aigi_4145a2addf3fa3ba,pixdiff_aigi,data/HFCF_small_82.parquet,0,1431,023190.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_4145a2addf3fa3ba_023190.png.png,complete
cf_train_v3_pixdiff_aigi_418038ca4127a05e,pixdiff_aigi,data/HFCF_small_82.parquet,0,2565,013686.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_418038ca4127a05e_013686.png.png,complete
cf_train_v3_pixdiff_aigi_419eb76bcaf4cf2b,pixdiff_aigi,data/HFCF_small_67.parquet,0,1862,007412.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_419eb76bcaf4cf2b_007412.png.png,complete
cf_train_v3_pixdiff_aigi_41e98ec7e69f6b9f,pixdiff_aigi,data/HFCF_small_83.parquet,0,1849,002197.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_41e98ec7e69f6b9f_002197.png.png,complete
cf_train_v3_pixdiff_aigi_420b81db523440e8,pixdiff_aigi,data/HFCF_small_67.parquet,0,1318,001262.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_420b81db523440e8_001262.png.png,complete
cf_train_v3_pixdiff_aigi_433937bd43b6f280,pixdiff_aigi,data/HFCF_small_82.parquet,0,894,003553.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_433937bd43b6f280_003553.png.png,complete
cf_train_v3_pixdiff_aigi_433b41e206fafdda,pixdiff_aigi,data/HFCF_small_67.parquet,0,1136,008359.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_433b41e206fafdda_008359.png.png,complete
cf_train_v3_pixdiff_aigi_444659173ffa6dc6,pixdiff_aigi,data/HFCF_small_83.parquet,0,1574,000153.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_444659173ffa6dc6_000153.png.png,complete
cf_train_v3_pixdiff_aigi_452802de953ab17d,pixdiff_aigi,data/HFCF_small_82.parquet,0,1608,022828.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_452802de953ab17d_022828.png.png,complete
cf_train_v3_pixdiff_aigi_4535e4c67521686d,pixdiff_aigi,data/HFCF_small_67.parquet,0,1417,004184.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_4535e4c67521686d_004184.png.png,complete
cf_train_v3_pixdiff_aigi_45c7dd026f099709,pixdiff_aigi,data/HFCF_small_83.parquet,0,1346,005682.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_45c7dd026f099709_005682.png.png,complete
cf_train_v3_pixdiff_aigi_45f112bb8c9c9837,pixdiff_aigi,data/HFCF_small_83.parquet,0,1280,007996.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_45f112bb8c9c9837_007996.png.png,complete
cf_train_v3_pixdiff_aigi_464c155f9ed1dc9f,pixdiff_aigi,data/HFCF_small_67.parquet,0,1473,005065.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_464c155f9ed1dc9f_005065.png.png,complete
cf_train_v3_pixdiff_aigi_464eb2d8060eb7cd,pixdiff_aigi,data/HFCF_small_82.parquet,0,2795,049003.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_464eb2d8060eb7cd_049003.png.png,complete
cf_train_v3_pixdiff_aigi_467fcdfa07f27b7c,pixdiff_aigi,data/HFCF_small_83.parquet,0,1540,007102.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_467fcdfa07f27b7c_007102.png.png,complete
cf_train_v3_pixdiff_aigi_46e55eb17afbdd47,pixdiff_aigi,data/HFCF_small_67.parquet,0,1819,009205.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_46e55eb17afbdd47_009205.png.png,complete
cf_train_v3_pixdiff_aigi_46f9aa6f6e9504cc,pixdiff_aigi,data/HFCF_small_83.parquet,0,1755,007718.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_46f9aa6f6e9504cc_007718.png.png,complete
cf_train_v3_pixdiff_aigi_479cc7d0e5f870f7,pixdiff_aigi,data/HFCF_small_67.parquet,0,1632,002936.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_479cc7d0e5f870f7_002936.png.png,complete
cf_train_v3_pixdiff_aigi_47f704b2e8c5b189,pixdiff_aigi,data/HFCF_small_83.parquet,0,1979,005809.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_47f704b2e8c5b189_005809.png.png,complete
cf_train_v3_pixdiff_aigi_4800cf012bc3a82c,pixdiff_aigi,data/HFCF_small_83.parquet,0,1924,000239.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_4800cf012bc3a82c_000239.png.png,complete
cf_train_v3_pixdiff_aigi_484c46dc0e6e0c3f,pixdiff_aigi,data/HFCF_small_83.parquet,0,1816,008203.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_484c46dc0e6e0c3f_008203.png.png,complete
cf_train_v3_pixdiff_aigi_4857cea06711ce0f,pixdiff_aigi,data/HFCF_small_67.parquet,0,1086,009049.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_4857cea06711ce0f_009049.png.png,complete
cf_train_v3_pixdiff_aigi_48cfcfae31deb34c,pixdiff_aigi,data/HFCF_small_83.parquet,0,1235,009138.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_48cfcfae31deb34c_009138.png.png,complete
cf_train_v3_pixdiff_aigi_48df07fb956e917a,pixdiff_aigi,data/HFCF_small_67.parquet,0,1707,008612.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_48df07fb956e917a_008612.png.png,complete
cf_train_v3_pixdiff_aigi_48ffcdb8e9accff8,pixdiff_aigi,data/HFCF_small_83.parquet,0,1897,008819.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_48ffcdb8e9accff8_008819.png.png,complete
cf_train_v3_pixdiff_aigi_4942263588fa20fe,pixdiff_aigi,data/HFCF_small_83.parquet,0,1606,009445.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_4942263588fa20fe_009445.png.png,complete
cf_train_v3_pixdiff_aigi_49703b086cf71ed1,pixdiff_aigi,data/HFCF_small_82.parquet,0,285,043088.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_49703b086cf71ed1_043088.png.png,complete
cf_train_v3_pixdiff_aigi_49cb527d94d9c435,pixdiff_aigi,data/HFCF_small_82.parquet,0,1557,005333.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_49cb527d94d9c435_005333.png.png,complete
cf_train_v3_pixdiff_aigi_49d55cc3ed579ed8,pixdiff_aigi,data/HFCF_small_83.parquet,0,1573,001370.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_49d55cc3ed579ed8_001370.png.png,complete
cf_train_v3_pixdiff_aigi_4a097f4af2d70c58,pixdiff_aigi,data/HFCF_small_82.parquet,0,730,011727.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_4a097f4af2d70c58_011727.png.png,complete
cf_train_v3_pixdiff_aigi_4a5d6d9a73e226fc,pixdiff_aigi,data/HFCF_small_67.parquet,0,1396,003658.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_4a5d6d9a73e226fc_003658.png.png,complete
cf_train_v3_pixdiff_aigi_4a6d6e00217feb3a,pixdiff_aigi,data/HFCF_small_67.parquet,0,1656,003389.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_4a6d6e00217feb3a_003389.png.png,complete
cf_train_v3_pixdiff_aigi_4ac2d1bfa34b7c65,pixdiff_aigi,data/HFCF_small_82.parquet,0,1811,049283.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_4ac2d1bfa34b7c65_049283.png.png,complete
cf_train_v3_pixdiff_aigi_4af473aae00f2dcf,pixdiff_aigi,data/HFCF_small_83.parquet,0,1456,006025.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_4af473aae00f2dcf_006025.png.png,complete
cf_train_v3_pixdiff_aigi_4b574c3af899b389,pixdiff_aigi,data/HFCF_small_83.parquet,0,1194,005152.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_4b574c3af899b389_005152.png.png,complete
cf_train_v3_pixdiff_aigi_4b638e67d7fcde3b,pixdiff_aigi,data/HFCF_small_82.parquet,0,2211,038755.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_4b638e67d7fcde3b_038755.png.png,complete
cf_train_v3_pixdiff_aigi_4c6750953b4d9dbb,pixdiff_aigi,data/HFCF_small_83.parquet,0,1525,002643.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_4c6750953b4d9dbb_002643.png.png,complete
cf_train_v3_pixdiff_aigi_4c98b8c4fbdb2ac1,pixdiff_aigi,data/HFCF_small_82.parquet,0,1647,002129.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_4c98b8c4fbdb2ac1_002129.png.png,complete
cf_train_v3_pixdiff_aigi_4d80f925ad170f92,pixdiff_aigi,data/HFCF_small_82.parquet,0,2404,027239.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_4d80f925ad170f92_027239.png.png,complete
cf_train_v3_pixdiff_aigi_4db4caae3177aef9,pixdiff_aigi,data/HFCF_small_67.parquet,0,1301,004291.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_4db4caae3177aef9_004291.png.png,complete
cf_train_v3_pixdiff_aigi_4df6d2437b0ef08b,pixdiff_aigi,data/HFCF_small_67.parquet,0,1313,007997.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_4df6d2437b0ef08b_007997.png.png,complete
cf_train_v3_pixdiff_aigi_4ea32de4d47d6e52,pixdiff_aigi,data/HFCF_small_83.parquet,0,1213,005718.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_4ea32de4d47d6e52_005718.png.png,complete
cf_train_v3_pixdiff_aigi_4eb18f99a8d0d01f,pixdiff_aigi,data/HFCF_small_67.parquet,0,1716,005756.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_4eb18f99a8d0d01f_005756.png.png,complete
cf_train_v3_pixdiff_aigi_4ee1de68be08089b,pixdiff_aigi,data/HFCF_small_67.parquet,0,1364,007725.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_4ee1de68be08089b_007725.png.png,complete
cf_train_v3_pixdiff_aigi_4f6d7cc56e9fe531,pixdiff_aigi,data/HFCF_small_82.parquet,0,1940,046748.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_4f6d7cc56e9fe531_046748.png.png,complete
cf_train_v3_pixdiff_aigi_4f8de15886ccf416,pixdiff_aigi,data/HFCF_small_67.parquet,0,1982,000433.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_4f8de15886ccf416_000433.png.png,complete
cf_train_v3_pixdiff_aigi_4ff37b1865ab707d,pixdiff_aigi,data/HFCF_small_83.parquet,0,1716,004568.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_4ff37b1865ab707d_004568.png.png,complete
cf_train_v3_pixdiff_aigi_506158dabe31613d,pixdiff_aigi,data/HFCF_small_82.parquet,0,2758,027974.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_506158dabe31613d_027974.png.png,complete
cf_train_v3_pixdiff_aigi_50c4fed75d6c7a07,pixdiff_aigi,data/HFCF_small_83.parquet,0,1345,005401.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_50c4fed75d6c7a07_005401.png.png,complete
cf_train_v3_pixdiff_aigi_50c9037d04276a3d,pixdiff_aigi,data/HFCF_small_83.parquet,0,1956,003850.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_50c9037d04276a3d_003850.png.png,complete
cf_train_v3_pixdiff_aigi_513672d61405f423,pixdiff_aigi,data/HFCF_small_82.parquet,0,1907,001539.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_513672d61405f423_001539.png.png,complete
