sample_id,addition_group,source_file,row_group,row_index,image_name,source_format,model_name_raw,canonical_generator_id,real_source,official_split,label,architecture,relative_path,status
cf_external_unseen_v3_aigi_other_2dd106169eadf72a,aigi_other,data/CompEval-00019-of-00413.parquet,1,2,000799.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_2dd106169eadf72a_000799.png.png,complete
cf_external_unseen_v3_aigi_other_2ebc971d85a04056,aigi_other,data/CompEval-00023-of-00413.parquet,0,22,000734.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_2ebc971d85a04056_000734.png.png,complete
cf_external_unseen_v3_aigi_other_3111e3674b2efc65,aigi_other,data/CompEval-00023-of-00413.parquet,0,4,000557.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_3111e3674b2efc65_000557.png.png,complete
cf_external_unseen_v3_aigi_other_3179dd4f6441c6ed,aigi_other,data/CompEval-00019-of-00413.parquet,1,23,000572.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_3179dd4f6441c6ed_000572.png.png,complete
cf_external_unseen_v3_aigi_other_32bcd4387b448636,aigi_other,data/CompEval-00021-of-00413.parquet,1,19,000325.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_32bcd4387b448636_000325.png.png,complete
cf_external_unseen_v3_aigi_other_370503d02abfed5d,aigi_other,data/CompEval-00021-of-00413.parquet,1,5,000793.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_370503d02abfed5d_000793.png.png,complete
cf_external_unseen_v3_aigi_other_3a49957322b59265,aigi_other,data/CompEval-00019-of-00413.parquet,1,18,000589.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_3a49957322b59265_000589.png.png,complete
cf_external_unseen_v3_aigi_other_3c6b924df4bbe8e6,aigi_other,data/CompEval-00023-of-00413.parquet,0,14,000138.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_3c6b924df4bbe8e6_000138.png.png,complete
cf_external_unseen_v3_aigi_other_3ee815eb956eaf65,aigi_other,data/CompEval-00021-of-00413.parquet,1,16,000280.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_3ee815eb956eaf65_000280.png.png,complete
cf_external_unseen_v3_aigi_other_4bd819a7652f42c1,aigi_other,data/CompEval-00022-of-00413.parquet,1,6,000400.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_4bd819a7652f42c1_000400.png.png,complete
cf_external_unseen_v3_aigi_other_4e192abeb2fd996c,aigi_other,data/CompEval-00023-of-00413.parquet,0,13,000548.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_4e192abeb2fd996c_000548.png.png,complete
cf_external_unseen_v3_aigi_other_5156d1cfc48cd800,aigi_other,data/CompEval-00019-of-00413.parquet,1,13,000660.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_5156d1cfc48cd800_000660.png.png,complete
cf_external_unseen_v3_aigi_other_565c0ab183f0cff6,aigi_other,data/CompEval-00021-of-00413.parquet,1,1,000295.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_565c0ab183f0cff6_000295.png.png,complete
cf_external_unseen_v3_aigi_other_5a65d5415e9499ef,aigi_other,data/CompEval-00021-of-00413.parquet,1,13,000621.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_5a65d5415e9499ef_000621.png.png,complete
cf_external_unseen_v3_aigi_other_5a8456d963a472ae,aigi_other,data/CompEval-00019-of-00413.parquet,1,11,000021.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_5a8456d963a472ae_000021.png.png,complete
cf_external_unseen_v3_aigi_other_5acfe9b2848c47b3,aigi_other,data/CompEval-00019-of-00413.parquet,1,0,000147.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_5acfe9b2848c47b3_000147.png.png,complete
cf_external_unseen_v3_aigi_other_5b1cf80cd0521bd8,aigi_other,data/CompEval-00022-of-00413.parquet,1,14,000448.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_5b1cf80cd0521bd8_000448.png.png,complete
cf_external_unseen_v3_aigi_other_5bec733b360f427e,aigi_other,data/CompEval-00023-of-00413.parquet,0,7,000650.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_5bec733b360f427e_000650.png.png,complete
cf_external_unseen_v3_aigi_other_5fc15dbb9c50ff41,aigi_other,data/CompEval-00023-of-00413.parquet,0,0,000107.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_5fc15dbb9c50ff41_000107.png.png,complete
cf_external_unseen_v3_aigi_other_63ed213752a66d4f,aigi_other,data/CompEval-00019-of-00413.parquet,1,3,000990.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_63ed213752a66d4f_000990.png.png,complete
cf_external_unseen_v3_aigi_other_64d4a1602714c238,aigi_other,data/CompEval-00023-of-00413.parquet,0,19,000606.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_64d4a1602714c238_000606.png.png,complete
cf_external_unseen_v3_aigi_other_66c97c6ebd31d73a,aigi_other,data/CompEval-00019-of-00413.parquet,1,15,000933.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_66c97c6ebd31d73a_000933.png.png,complete
cf_external_unseen_v3_aigi_other_67064224d11f9817,aigi_other,data/CompEval-00023-of-00413.parquet,0,10,000805.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_67064224d11f9817_000805.png.png,complete
cf_external_unseen_v3_aigi_other_6842ac91d6716caf,aigi_other,data/CompEval-00021-of-00413.parquet,1,24,000425.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_6842ac91d6716caf_000425.png.png,complete
cf_external_unseen_v3_aigi_other_689deeb7f92c7a13,aigi_other,data/CompEval-00023-of-00413.parquet,0,23,000312.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_689deeb7f92c7a13_000312.png.png,complete
cf_external_unseen_v3_aigi_other_6ba4121978b8d6c6,aigi_other,data/CompEval-00023-of-00413.parquet,0,15,000418.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_6ba4121978b8d6c6_000418.png.png,complete
cf_external_unseen_v3_aigi_other_6e9d0582691e7669,aigi_other,data/CompEval-00019-of-00413.parquet,1,12,000353.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_6e9d0582691e7669_000353.png.png,complete
cf_external_unseen_v3_aigi_other_6fc792ee50c306aa,aigi_other,data/CompEval-00023-of-00413.parquet,0,12,000055.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_6fc792ee50c306aa_000055.png.png,complete
cf_external_unseen_v3_aigi_other_6fd59d22b3ac77d5,aigi_other,data/CompEval-00019-of-00413.parquet,1,19,000753.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_6fd59d22b3ac77d5_000753.png.png,complete
cf_external_unseen_v3_aigi_other_72b521d1837404f7,aigi_other,data/CompEval-00023-of-00413.parquet,0,11,000336.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_72b521d1837404f7_000336.png.png,complete
cf_external_unseen_v3_aigi_other_731baa7d78cf4884,aigi_other,data/CompEval-00021-of-00413.parquet,1,9,000481.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_731baa7d78cf4884_000481.png.png,complete
cf_external_unseen_v3_aigi_other_8010f97a357427fd,aigi_other,data/CompEval-00023-of-00413.parquet,0,8,000130.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_8010f97a357427fd_000130.png.png,complete
cf_external_unseen_v3_aigi_other_8506f50634b36fd1,aigi_other,data/CompEval-00019-of-00413.parquet,1,22,000306.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_8506f50634b36fd1_000306.png.png,complete
cf_external_unseen_v3_aigi_other_877c6fd57d57c5ca,aigi_other,data/CompEval-00019-of-00413.parquet,1,20,000054.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_877c6fd57d57c5ca_000054.png.png,complete
cf_external_unseen_v3_aigi_other_8985b59274dd3cc0,aigi_other,data/CompEval-00023-of-00413.parquet,0,5,000214.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_8985b59274dd3cc0_000214.png.png,complete
cf_external_unseen_v3_aigi_other_8b59d5003d2b7a38,aigi_other,data/CompEval-00021-of-00413.parquet,1,14,000405.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_8b59d5003d2b7a38_000405.png.png,complete
cf_external_unseen_v3_aigi_other_8eacaa06dd84c444,aigi_other,data/CompEval-00023-of-00413.parquet,0,16,000030.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_8eacaa06dd84c444_000030.png.png,complete
cf_external_unseen_v3_aigi_other_8fb2d4f8187ae55b,aigi_other,data/CompEval-00021-of-00413.parquet,1,8,000529.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_8fb2d4f8187ae55b_000529.png.png,complete
cf_external_unseen_v3_aigi_other_91bcb99a2f950da9,aigi_other,data/CompEval-00019-of-00413.parquet,1,14,000446.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_91bcb99a2f950da9_000446.png.png,complete
cf_external_unseen_v3_aigi_other_93dc5755625f928f,aigi_other,data/CompEval-00021-of-00413.parquet,1,3,000795.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_93dc5755625f928f_000795.png.png,complete
cf_external_unseen_v3_aigi_other_9820394eb97ec1fc,aigi_other,data/CompEval-00023-of-00413.parquet,0,17,000694.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_9820394eb97ec1fc_000694.png.png,complete
cf_external_unseen_v3_aigi_other_9836e1efced2c46b,aigi_other,data/CompEval-00021-of-00413.parquet,1,12,000111.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_9836e1efced2c46b_000111.png.png,complete
cf_external_unseen_v3_aigi_other_99e18d952dec2f46,aigi_other,data/CompEval-00023-of-00413.parquet,0,1,000102.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_99e18d952dec2f46_000102.png.png,complete
cf_external_unseen_v3_aigi_other_9a1e9f0359a626d2,aigi_other,data/CompEval-00022-of-00413.parquet,1,7,000109.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_9a1e9f0359a626d2_000109.png.png,complete
cf_external_unseen_v3_aigi_other_9c32aa49cb364a23,aigi_other,data/CompEval-00021-of-00413.parquet,1,2,000176.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_9c32aa49cb364a23_000176.png.png,complete
cf_external_unseen_v3_aigi_other_a15fc6a1ebbdbd20,aigi_other,data/CompEval-00021-of-00413.parquet,1,20,000084.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_a15fc6a1ebbdbd20_000084.png.png,complete
cf_external_unseen_v3_aigi_other_ab4e9666225203e9,aigi_other,data/CompEval-00021-of-00413.parquet,1,11,000091.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_ab4e9666225203e9_000091.png.png,complete
cf_external_unseen_v3_aigi_other_af52522149c8560b,aigi_other,data/CompEval-00021-of-00413.parquet,1,21,000868.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_af52522149c8560b_000868.png.png,complete
cf_external_unseen_v3_aigi_other_af859ee45c181e0c,aigi_other,data/CompEval-00021-of-00413.parquet,1,23,000166.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_af859ee45c181e0c_000166.png.png,complete
cf_external_unseen_v3_aigi_other_afd001ad51b6d14a,aigi_other,data/CompEval-00019-of-00413.parquet,1,4,000768.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_afd001ad51b6d14a_000768.png.png,complete
cf_external_unseen_v3_aigi_other_b0ce656f05cef6c6,aigi_other,data/CompEval-00019-of-00413.parquet,1,8,000007.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_b0ce656f05cef6c6_000007.png.png,complete
cf_external_unseen_v3_aigi_other_b2017481e8fa3c9c,aigi_other,data/CompEval-00023-of-00413.parquet,0,2,000662.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_b2017481e8fa3c9c_000662.png.png,complete
cf_external_unseen_v3_aigi_other_b245e69fed87f9d4,aigi_other,data/CompEval-00019-of-00413.parquet,1,9,000242.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_b245e69fed87f9d4_000242.png.png,complete
cf_external_unseen_v3_aigi_other_b6269e51b5ca651e,aigi_other,data/CompEval-00021-of-00413.parquet,1,22,000762.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_b6269e51b5ca651e_000762.png.png,complete
cf_external_unseen_v3_aigi_other_b65668477362b59f,aigi_other,data/CompEval-00022-of-00413.parquet,1,13,000248.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_b65668477362b59f_000248.png.png,complete
cf_external_unseen_v3_aigi_other_b90bc570539d373d,aigi_other,data/CompEval-00019-of-00413.parquet,1,6,000006.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_b90bc570539d373d_000006.png.png,complete
cf_external_unseen_v3_aigi_other_b9ae76787ed69d83,aigi_other,data/CompEval-00019-of-00413.parquet,1,21,000536.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_b9ae76787ed69d83_000536.png.png,complete
cf_external_unseen_v3_aigi_other_ba71f2434ba15eff,aigi_other,data/CompEval-00019-of-00413.parquet,1,7,000956.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_ba71f2434ba15eff_000956.png.png,complete
cf_external_unseen_v3_aigi_other_c0619632daf16285,aigi_other,data/CompEval-00019-of-00413.parquet,1,16,000283.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_c0619632daf16285_000283.png.png,complete
cf_external_unseen_v3_aigi_other_c6d696d54514b15f,aigi_other,data/CompEval-00023-of-00413.parquet,0,6,000297.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_c6d696d54514b15f_000297.png.png,complete
cf_external_unseen_v3_aigi_other_d1458ba24d02cc36,aigi_other,data/CompEval-00021-of-00413.parquet,1,4,000787.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_d1458ba24d02cc36_000787.png.png,complete
cf_external_unseen_v3_aigi_other_dcb2363dc63cc0ad,aigi_other,data/CompEval-00023-of-00413.parquet,0,18,000516.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_dcb2363dc63cc0ad_000516.png.png,complete
cf_external_unseen_v3_aigi_other_ddd7c13b9f269e33,aigi_other,data/CompEval-00023-of-00413.parquet,0,21,000422.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_ddd7c13b9f269e33_000422.png.png,complete
cf_external_unseen_v3_aigi_other_de4ef1a6b645845d,aigi_other,data/CompEval-00021-of-00413.parquet,1,10,000749.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_de4ef1a6b645845d_000749.png.png,complete
cf_external_unseen_v3_aigi_other_df969baf37748822,aigi_other,data/CompEval-00019-of-00413.parquet,1,5,000903.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_df969baf37748822_000903.png.png,complete
cf_external_unseen_v3_aigi_other_e025a5c34b11c78f,aigi_other,data/CompEval-00021-of-00413.parquet,1,6,000442.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_e025a5c34b11c78f_000442.png.png,complete
cf_external_unseen_v3_aigi_other_e20b80a78e71752a,aigi_other,data/CompEval-00021-of-00413.parquet,1,18,000847.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_e20b80a78e71752a_000847.png.png,complete
cf_external_unseen_v3_aigi_other_ea13e591a9947edc,aigi_other,data/CompEval-00022-of-00413.parquet,1,22,000279.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_ea13e591a9947edc_000279.png.png,complete
cf_external_unseen_v3_aigi_other_ee23c6e2b9886da0,aigi_other,data/CompEval-00021-of-00413.parquet,1,7,000073.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_ee23c6e2b9886da0_000073.png.png,complete
cf_external_unseen_v3_aigi_other_f1c881ec11db231b,aigi_other,data/CompEval-00022-of-00413.parquet,1,21,000643.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_f1c881ec11db231b_000643.png.png,complete
cf_external_unseen_v3_aigi_other_f22b050470b65944,aigi_other,data/CompEval-00022-of-00413.parquet,1,17,000291.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_f22b050470b65944_000291.png.png,complete
