sample_id,dataset_key,source_file,row_group,row_index,image_name,source_format,model_name_raw,canonical_generator_id,real_source,official_split,project_split,label,architecture,generator_exposure,relative_path
cf_train_aigi_7491c8515f587ffe,small,data/HFCF_small_61.parquet,0,559,00000184.png,PNG,AngelUrq/lonchera-diffusion,angelurq/lonchera-diffusion,Landscapes HQ,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_7491c8515f587ffe_00000184.png.png
cf_train_aigi_74953cc4bcc9ce83,small,data/HFCF_small_30.parquet,0,2435,00000338.png,PNG,hetalbi4348r/my-pet-cat-hpt,hetalbi4348r/my-pet-cat-hpt,Landscapes HQ,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_74953cc4bcc9ce83_00000338.png.png
cf_train_aigi_74974dfd2adf57ed,small,data/HFCF_small_30.parquet,0,2846,00000161.png,PNG,lambdalabs/dreambooth-avatar,lambdalabs/dreambooth-avatar,LAION,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_74974dfd2adf57ed_00000161.png.png
cf_train_aigi_7498cf5fab5b33a8,small,data/HFCF_small_10.parquet,0,2793,00000314.png,PNG,Yntec/Paramount,yntec/paramount,Landscapes HQ,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_7498cf5fab5b33a8_00000314.png.png
cf_train_aigi_749fb00b2dd691a4,small,data/HFCF_small_38.parquet,0,53,00000284.png,PNG,mastergruffly/profile,mastergruffly/profile,LAION,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_749fb00b2dd691a4_00000284.png.png
cf_train_aigi_74a11411c9853c5c,small,data/HFCF_small_63.parquet,0,427,00000302.png,PNG,Muhammadreza/mann-e-4-5-large,muhammadreza/mann-e-4-5-large,Landscapes HQ,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_74a11411c9853c5c_00000302.png.png
cf_train_aigi_74a4312e1d1a1210,small,data/HFCF_small_13.parquet,0,611,00000152.png,PNG,Yntec/GoFish,yntec/gofish,LAION,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_74a4312e1d1a1210_00000152.png.png
cf_train_aigi_74adfe6d50847349,small,data/HFCF_small_26.parquet,0,2415,00000008.png,PNG,andrewburns/clay-icon,andrewburns/clay-icon,LAION,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_74adfe6d50847349_00000008.png.png
cf_train_aigi_74af681e812abfe1,small,data/HFCF_small_0.parquet,0,234,00000209.png,PNG,tensor-diffusion/chilloutmix-NI,tensor-diffusion/chilloutmix-ni,LAION,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_74af681e812abfe1_00000209.png.png
cf_train_aigi_74b0d67128f06f6e,small,data/HFCF_small_27.parquet,0,2004,00000206.png,PNG,hesh0629/hesh2,hesh0629/hesh2,LAION,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_74b0d67128f06f6e_00000206.png.png
cf_train_aigi_74b38e5d576744f6,small,data/HFCF_small_60.parquet,0,2422,00000202.png,PNG,Ramshiva1903/my-car-xzg,ramshiva1903/my-car-xzg,Landscapes HQ,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_74b38e5d576744f6_00000202.png.png
cf_train_aigi_74c3a4d482b3613b,small,data/HFCF_small_63.parquet,0,838,00000249.png,PNG,gfalcao/ldsc2-0t7,gfalcao/ldsc2-0t7,Landscapes HQ,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_74c3a4d482b3613b_00000249.png.png
cf_train_aigi_74cb7f99ecae6daf,small,data/HFCF_small_18.parquet,0,2983,00000126.png,PNG,Yastreb/anilin123,yastreb/anilin123,LAION,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_74cb7f99ecae6daf_00000126.png.png
cf_train_aigi_74d530a16ed842fa,small,data/HFCF_small_17.parquet,0,855,00000097.png,PNG,SathvikRapelli/my-pet-dog,sathvikrapelli/my-pet-dog,LAION,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_74d530a16ed842fa_00000097.png.png
cf_train_aigi_74d7167998bc38f3,small,data/HFCF_small_14.parquet,0,858,00000358.png,PNG,duja1/m123ugg,duja1/m123ugg,Landscapes HQ,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_74d7167998bc38f3_00000358.png.png
cf_train_aigi_74f78fd40048ceed,small,data/HFCF_small_56.parquet,0,2715,00000311.png,PNG,shawoor/animal-pictures,shawoor/animal-pictures,Landscapes HQ,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_74f78fd40048ceed_00000311.png.png
cf_train_aigi_74fac8118c042f65,small,data/HFCF_small_56.parquet,0,41,00000381.png,PNG,Talat12/my-wolfsto,talat12/my-wolfsto,Landscapes HQ,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_74fac8118c042f65_00000381.png.png
cf_train_aigi_74fb1b14aba2de9c,small,data/HFCF_small_17.parquet,0,1728,00000147.png,PNG,Fred99774/parailara001,fred99774/parailara001,LAION,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_74fb1b14aba2de9c_00000147.png.png
cf_train_aigi_74ff63676b68ca1d,small,data/HFCF_small_37.parquet,0,45,00000060.png,PNG,RomeroRZ/character-lucy-edr,romerorz/character-lucy-edr,LAION,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_74ff63676b68ca1d_00000060.png.png
cf_train_aigi_750050fdbd911788,small,data/HFCF_small_34.parquet,0,2355,00000097.png,PNG,sheshenin/vvshsh_4_good,sheshenin/vvshsh-4-good,LAION,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_750050fdbd911788_00000097.png.png
cf_train_aigi_750d3b5fcc607327,small,data/HFCF_small_6.parquet,0,853,00000160.png,PNG,Jade1211/textual_inversion_newcar,jade1211/textual-inversion-newcar,LAION,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_750d3b5fcc607327_00000160.png.png
cf_train_aigi_7512b6655df9a829,small,data/HFCF_small_1.parquet,0,2429,00000158.png,PNG,sushma16/rabbit,sushma16/rabbit,LAION,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_7512b6655df9a829_00000158.png.png
cf_train_aigi_7513246ef05ea7f1,small,data/HFCF_small_12.parquet,0,2211,00000161.png,PNG,Yntec/UberRealisticLegacy,yntec/uberrealisticlegacy,LAION,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_7513246ef05ea7f1_00000161.png.png
cf_train_aigi_75138ca710428405,small,data/HFCF_small_57.parquet,0,796,00000477.png,PNG,grisha2000/ivan-animated,grisha2000/ivan-animated,Landscapes HQ,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_75138ca710428405_00000477.png.png
cf_train_aigi_752ffe76ae1749aa,small,data/HFCF_small_23.parquet,0,345,00000043.png,PNG,imjunaidafzal/saqib-sarahkhan-t350-u4000-11-21-pm,imjunaidafzal/saqib-sarahkhan-t350-u4000-11-21-pm,LAION,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_752ffe76ae1749aa_00000043.png.png
cf_train_aigi_753120fbe0fcb7f7,small,data/HFCF_small_28.parquet,0,2764,00000362.png,PNG,chappie99/baahubali-v2,chappie99/baahubali-v2,Landscapes HQ,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_753120fbe0fcb7f7_00000362.png.png
cf_train_aigi_75357e9e397dfb3e,small,data/HFCF_small_25.parquet,0,366,00000397.png,PNG,Avrik/abstract-anim-spritesheets,avrik/abstract-anim-spritesheets,Landscapes HQ,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_75357e9e397dfb3e_00000397.png.png
cf_train_aigi_75357f8e8e64a4df,small,data/HFCF_small_27.parquet,0,2592,00000244.png,PNG,Sonu04/my-sunglasses-xyg,sonu04/my-sunglasses-xyg,LAION,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_75357f8e8e64a4df_00000244.png.png
cf_train_aigi_7536617fdcf89b2c,small,data/HFCF_small_4.parquet,0,1352,00000346.png,PNG,cuixing/textual_inversion_object_style_vangogh08101212-newstyle,cuixing/textual-inversion-object-style-vangogh08101212-newstyle,Landscapes HQ,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_7536617fdcf89b2c_00000346.png.png
cf_train_aigi_7538c560ec31afd6,small,data/HFCF_small_28.parquet,0,1774,00000091.png,PNG,Guizmus/SDArt_cosmichorrors,guizmus/sdart-cosmichorrors,LAION,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_7538c560ec31afd6_00000091.png.png
cf_train_aigi_753c8e65e28c63a2,small,data/HFCF_small_56.parquet,0,6,00000165.png,PNG,Talat12/my-wolfsto,talat12/my-wolfsto,Landscapes HQ,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_753c8e65e28c63a2_00000165.png.png
cf_train_aigi_753fb987886c3d2f,small,data/HFCF_small_17.parquet,0,2292,00000379.png,PNG,anasahmad/my-robot-tsx,anasahmad/my-robot-tsx,Landscapes HQ,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_753fb987886c3d2f_00000379.png.png
cf_train_aigi_75462bad9593096c,small,data/HFCF_small_63.parquet,0,404,00000316.png,PNG,Muhammadreza/mann-e-4-5-large,muhammadreza/mann-e-4-5-large,Landscapes HQ,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_75462bad9593096c_00000316.png.png
cf_train_aigi_7549e54fe1057c2e,small,data/HFCF_small_17.parquet,0,1918,00000049.png,PNG,Fred99774/nulaurev,fred99774/nulaurev,LAION,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_7549e54fe1057c2e_00000049.png.png
cf_train_aigi_7555ab603c78d222,small,data/HFCF_small_51.parquet,0,1156,00000192.png,PNG,stablediffusionapi/toonyou-beta,stablediffusionapi/toonyou-beta,LAION,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_7555ab603c78d222_00000192.png.png
cf_train_aigi_7561617e4ee230f9,small,data/HFCF_small_10.parquet,0,138,00000371.png,PNG,digiplay/Remedy,digiplay/remedy,Landscapes HQ,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_7561617e4ee230f9_00000371.png.png
cf_train_aigi_7564686d758a98c3,small,data/HFCF_small_45.parquet,0,1505,00000384.png,PNG,Falah/arabic-home-decoration-model,falah/arabic-home-decoration-model,Landscapes HQ,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_7564686d758a98c3_00000384.png.png
cf_train_aigi_7565666b8207a9a2,small,data/HFCF_small_10.parquet,0,1470,00000099.png,PNG,Yntec/fennPhoto,yntec/fennphoto,LAION,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_7565666b8207a9a2_00000099.png.png
cf_train_aigi_75762cf75a866f45,small,data/HFCF_small_53.parquet,0,828,00000099.png,PNG,Sanvean/clpbug,sanvean/clpbug,LAION,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_75762cf75a866f45_00000099.png.png
cf_train_aigi_75a0a5d5a7248c77,small,data/HFCF_small_19.parquet,0,1994,00000375.png,PNG,jetpackjules/supegen,jetpackjules/supegen,Landscapes HQ,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_75a0a5d5a7248c77_00000375.png.png
cf_train_aigi_75a4bd1070999843,small,data/HFCF_small_12.parquet,0,530,00000000.png,PNG,Yntec/SCMix,yntec/scmix,LAION,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_75a4bd1070999843_00000000.png.png
cf_train_aigi_75a664bc195c12f0,small,data/HFCF_small_62.parquet,0,2943,00000098.png,PNG,arham061/arham-lora,arham061/arham-lora,Landscapes HQ,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_75a664bc195c12f0_00000098.png.png
cf_train_aigi_75b2b6c84e09cb9a,small,data/HFCF_small_2.parquet,0,1356,00000324.png,PNG,manosp/textual_inversion_cat,manosp/textual-inversion-cat,Landscapes HQ,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_75b2b6c84e09cb9a_00000324.png.png
cf_train_aigi_75be70cb66c20afe,small,data/HFCF_small_63.parquet,0,2200,00000100.png,PNG,sd-dreambooth-library/asmagalally,sd-dreambooth-library/asmagalally,Landscapes HQ,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_75be70cb66c20afe_00000100.png.png
cf_train_aigi_75c58c0bcb0844c6,small,data/HFCF_small_34.parquet,0,898,00000261.png,PNG,prismglider/jsprdgv3,prismglider/jsprdgv3,LAION,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_75c58c0bcb0844c6_00000261.png.png
cf_train_aigi_75cd6c2dc15c76f2,small,data/HFCF_small_63.parquet,0,724,00000141.png,PNG,RG-KJSIT/xzg-cats,rg-kjsit/xzg-cats,Landscapes HQ,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_75cd6c2dc15c76f2_00000141.png.png
cf_train_aigi_75d6235da04c4160,small,data/HFCF_small_39.parquet,0,1292,00000259.png,PNG,Brainergy/jjaannaa,brainergy/jjaannaa,LAION,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_75d6235da04c4160_00000259.png.png
cf_train_aigi_75dd8b483fef09ac,small,data/HFCF_small_21.parquet,0,2958,00000125.png,PNG,challakavali/my-pet-dog,challakavali/my-pet-dog,LAION,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_75dd8b483fef09ac_00000125.png.png
cf_train_aigi_75e0be495029c810,small,data/HFCF_small_42.parquet,0,2819,00000250.png,PNG,Iman1/ida-version-1,iman1/ida-version-1,LAION,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_75e0be495029c810_00000250.png.png
cf_train_aigi_75e0fefcfe365e35,small,data/HFCF_small_30.parquet,0,2036,00000345.png,PNG,femboysLover/RealisticStockPhoto-fp16,femboyslover/realisticstockphoto-fp16,Landscapes HQ,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_75e0fefcfe365e35_00000345.png.png
cf_train_aigi_75e539cb5e946428,small,data/HFCF_small_65.parquet,0,2284,00000093.png,PNG,stablediffusionapi/bg-dream-irl,stablediffusionapi/bg-dream-irl,Landscapes HQ,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_75e539cb5e946428_00000093.png.png
cf_train_aigi_75e87dc5f478b07e,small,data/HFCF_small_46.parquet,0,1198,00000364.png,PNG,kimelyle/Cave-Crayfish-2,kimelyle/cave-crayfish-2,Landscapes HQ,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_75e87dc5f478b07e_00000364.png.png
cf_train_aigi_75f30465188feddb,small,data/HFCF_small_25.parquet,0,1,00000204.png,PNG,vinothananthini/monster-toy,vinothananthini/monster-toy,LAION,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_75f30465188feddb_00000204.png.png
cf_train_aigi_75f8274c7cf8588b,small,data/HFCF_small_7.parquet,0,1449,00000194.png,PNG,stablediffusionapi/picxreal,stablediffusionapi/picxreal,LAION,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_75f8274c7cf8588b_00000194.png.png
cf_train_aigi_75fe6a6158cee85c,small,data/HFCF_small_48.parquet,0,1741,00000170.png,PNG,21lco17/my-pet-dog,21lco17/my-pet-dog,LAION,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_75fe6a6158cee85c_00000170.png.png
cf_train_aigi_76001cadcb958056,small,data/HFCF_small_24.parquet,0,193,00000113.png,PNG,TahaIqbal/sd-textile-design,tahaiqbal/sd-textile-design,LAION,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_76001cadcb958056_00000113.png.png
cf_train_aigi_7605a4f0473dddfb,small,data/HFCF_small_18.parquet,0,2867,00000358.png,PNG,Kurapka/koja,kurapka/koja,Landscapes HQ,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_7605a4f0473dddfb_00000358.png.png
cf_train_aigi_760d2518bcf1c82a,small,data/HFCF_small_38.parquet,0,397,00000310.png,PNG,nomsgadded/textual_inversion_van_gogh,nomsgadded/textual-inversion-van-gogh,Landscapes HQ,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_760d2518bcf1c82a_00000310.png.png
cf_train_aigi_7611778756833c2f,small,data/HFCF_small_2.parquet,0,2591,00000259.png,PNG,friedrichor/stable-diffusion-2-1-realistic,friedrichor/stable-diffusion-2-1-realistic,LAION,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_7611778756833c2f_00000259.png.png
cf_train_aigi_76192821a7e86652,small,data/HFCF_small_39.parquet,0,2031,00000250.png,PNG,VarunRaj/my-pet-dog-jkl,varunraj/my-pet-dog-jkl,LAION,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_76192821a7e86652_00000250.png.png
cf_train_aigi_7630fe0c03c28569,small,data/HFCF_small_55.parquet,0,2784,00000184.png,PNG,Techi000/my-bull-dog,techi000/my-bull-dog,Landscapes HQ,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_7630fe0c03c28569_00000184.png.png
cf_train_aigi_763b32212403d6a6,small,data/HFCF_small_16.parquet,0,417,00000098.png,PNG,malaikark007/my-sgls,malaikark007/my-sgls,LAION,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_763b32212403d6a6_00000098.png.png
cf_train_aigi_763b41c2b8448420,small,data/HFCF_small_2.parquet,0,117,00000167.png,PNG,spitfire4794/photo,spitfire4794/photo,LAION,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_763b41c2b8448420_00000167.png.png
cf_train_aigi_763cc75ad1de03c6,small,data/HFCF_small_48.parquet,0,436,00000102.png,PNG,badmonk/lxrab,badmonk/lxrab,LAION,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_763cc75ad1de03c6_00000102.png.png
cf_train_aigi_764acdc53b8d77d2,small,data/HFCF_small_2.parquet,0,1587,00000265.png,PNG,johnslegers/epic-diffusion,johnslegers/epic-diffusion,LAION,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_764acdc53b8d77d2_00000265.png.png
cf_train_aigi_764c6f62dd9bda3e,small,data/HFCF_small_45.parquet,0,1524,00000152.png,PNG,Falah/arabic-home-decoration-model,falah/arabic-home-decoration-model,LAION,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_764c6f62dd9bda3e_00000152.png.png
cf_train_aigi_7655ecf0d553d8bd,small,data/HFCF_small_30.parquet,0,1849,00000485.png,PNG,zhoubinjason/first-avartar,zhoubinjason/first-avartar,Landscapes HQ,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_7655ecf0d553d8bd_00000485.png.png
cf_train_aigi_7659205d292c153f,small,data/HFCF_small_54.parquet,0,1551,00000162.png,PNG,digiplay/LunarDiffusion_v1.27,digiplay/lunardiffusion-v1.27,LAION,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_7659205d292c153f_00000162.png.png
cf_train_aigi_765a79539af627cc,small,data/HFCF_small_4.parquet,0,354,00000274.png,PNG,DucHaiten/DH_ClassicAnime,duchaiten/dh-classicanime,LAION,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_765a79539af627cc_00000274.png.png
cf_train_aigi_7665170166e079b9,small,data/HFCF_small_34.parquet,0,736,00000101.png,PNG,tensor-diffusion/LEOSAMs-HelloWorld-Grain2,tensor-diffusion/leosams-helloworld-grain2,LAION,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_7665170166e079b9_00000101.png.png
cf_train_aigi_7668c563d3adcc60,small,data/HFCF_small_44.parquet,0,2194,00000077.png,PNG,plasmo/colorjizz-768px,plasmo/colorjizz-768px,LAION,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_7668c563d3adcc60_00000077.png.png
cf_train_aigi_76751f9b2d180746,small,data/HFCF_small_36.parquet,0,792,00000098.png,PNG,Abinjacob/my-pet-cat-esp,abinjacob/my-pet-cat-esp,LAION,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_76751f9b2d180746_00000098.png.png
cf_train_aigi_7683308bd399f6a5,small,data/HFCF_small_3.parquet,0,190,00000101.png,PNG,clem/maxdekdt,clem/maxdekdt,LAION,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_7683308bd399f6a5_00000101.png.png
cf_train_aigi_76861d0b5718dc3e,small,data/HFCF_small_42.parquet,0,2265,00000353.png,PNG,PrabathDamarla/my-pet-dog-dsp,prabathdamarla/my-pet-dog-dsp,Landscapes HQ,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_76861d0b5718dc3e_00000353.png.png
cf_train_aigi_768a13c1695e2512,small,data/HFCF_small_54.parquet,0,1138,00000209.png,PNG,digiplay/AnalogMadness-realistic-model-v4,digiplay/analogmadness-realistic-model-v4,LAION,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_768a13c1695e2512_00000209.png.png
cf_train_aigi_768cb81334067abd,small,data/HFCF_small_29.parquet,0,1460,00000293.png,PNG,rpip/room-portraits,rpip/room-portraits,LAION,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_768cb81334067abd_00000293.png.png
cf_train_aigi_7692c257a881d7a4,small,data/HFCF_small_58.parquet,0,2774,00000068.png,PNG,ConsistentFactor/PetuniaXL,consistentfactor/petuniaxl,Landscapes HQ,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_7692c257a881d7a4_00000068.png.png
cf_train_aigi_76931d4a13a7ecbe,small,data/HFCF_small_57.parquet,0,2119,00000068.png,PNG,shrikant11/pokemon_text_to_image_2,shrikant11/pokemon-text-to-image-2,Landscapes HQ,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_76931d4a13a7ecbe_00000068.png.png
cf_train_aigi_769be678d510e72e,small,data/HFCF_small_16.parquet,0,155,00000063.png,PNG,yuanzheng/zhu-family-v1-sd15,yuanzheng/zhu-family-v1-sd15,LAION,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_769be678d510e72e_00000063.png.png
cf_train_aigi_769d6c9f55e3a52d,small,data/HFCF_small_57.parquet,0,295,00000232.png,PNG,abbasali786/my-pet-dog-xzh,abbasali786/my-pet-dog-xzh,Landscapes HQ,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_769d6c9f55e3a52d_00000232.png.png
cf_train_aigi_769efe7bc16b871a,small,data/HFCF_small_55.parquet,0,1645,00000344.png,PNG,digiplay/zodiac_eclipse_DAY1,digiplay/zodiac-eclipse-day1,Landscapes HQ,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_769efe7bc16b871a_00000344.png.png
cf_train_aigi_76a7b3f0e57a27fb,small,data/HFCF_small_57.parquet,0,288,00000243.png,PNG,abbasali786/my-pet-dog-xzh,abbasali786/my-pet-dog-xzh,Landscapes HQ,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_76a7b3f0e57a27fb_00000243.png.png
cf_train_aigi_76a8a539688f603b,small,data/HFCF_small_60.parquet,0,421,00000248.png,PNG,gmano321/my-pet-dog,gmano321/my-pet-dog,Landscapes HQ,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_76a8a539688f603b_00000248.png.png
cf_train_aigi_76abb7d63e63d542,small,data/HFCF_small_6.parquet,0,93,00000114.png,PNG,King2806/a-corgi-gft-dog,king2806/a-corgi-gft-dog,LAION,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_76abb7d63e63d542_00000114.png.png
cf_train_aigi_76addbe5009d98dc,small,data/HFCF_small_12.parquet,0,2533,00000265.png,PNG,Yntec/CinemaEros,yntec/cinemaeros,LAION,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_76addbe5009d98dc_00000265.png.png
cf_train_aigi_76bd23ee4ec382ab,small,data/HFCF_small_2.parquet,0,2755,00000297.png,PNG,Vsukiyaki/ShiratakiMix,vsukiyaki/shiratakimix,LAION,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_76bd23ee4ec382ab_00000297.png.png
cf_train_aigi_76bd4e04db31cce0,small,data/HFCF_small_52.parquet,0,1478,00000407.png,PNG,stablediffusionapi/cusp-of-serenity,stablediffusionapi/cusp-of-serenity,Landscapes HQ,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_76bd4e04db31cce0_00000407.png.png
cf_train_aigi_76cb011f45e1e39e,small,data/HFCF_small_39.parquet,0,192,00000016.png,PNG,chaossy/id2047,chaossy/id2047,LAION,train,train,1,LatDiff,train_seen,train/aigi/cf_train_aigi_76cb011f45e1e39e_00000016.png.png
